time	S1_D2_HbO	
   4.9120500e+02	  -2.4419863e+00	
   4.9126000e+02	  -2.4460578e+00	
   4.9131500e+02	  -2.4531694e+00	
   4.9137000e+02	  -2.4598957e+00	
   4.9142500e+02	  -2.4620228e+00	
   4.9148000e+02	  -2.4554811e+00	
   4.9153500e+02	  -2.4373410e+00	
   4.9159000e+02	  -2.4068174e+00	
   4.9164500e+02	  -2.3660289e+00	
   4.9170000e+02	  -2.3200351e+00	
   4.9175500e+02	  -2.2758311e+00	
   4.9181000e+02	  -2.2405418e+00	
   4.9186500e+02	  -2.2194387e+00	
   4.9192000e+02	  -2.2143491e+00	
   4.9197500e+02	  -2.2228776e+00	
   4.9203000e+02	  -2.2387137e+00	
   4.9208500e+02	  -2.2529730e+00	
   4.9214000e+02	  -2.2561667e+00	
   4.9219500e+02	  -2.2403066e+00	
   4.9225000e+02	  -2.2007628e+00	
   4.9230500e+02	  -2.1375432e+00	
   4.9236000e+02	  -2.0556590e+00	
   4.9241500e+02	  -1.9643558e+00	
   4.9247000e+02	  -1.8752650e+00	
   4.9252500e+02	  -1.7998907e+00	
   4.9258000e+02	  -1.7471150e+00	
   4.9263500e+02	  -1.7213928e+00	
   4.9269000e+02	  -1.7219536e+00	
   4.9274500e+02	  -1.7429804e+00	
   4.9280000e+02	  -1.7746835e+00	
   4.9285500e+02	  -1.8052138e+00	
   4.9291000e+02	  -1.8231189e+00	
   4.9296500e+02	  -1.8197370e+00	
   4.9302000e+02	  -1.7909444e+00	
   4.9307500e+02	  -1.7379883e+00	
   4.9313000e+02	  -1.6673254e+00	
   4.9318500e+02	  -1.5893634e+00	
   4.9324000e+02	  -1.5161752e+00	
   4.9329500e+02	  -1.4587365e+00	
   4.9335000e+02	  -1.4245631e+00	
   4.9340500e+02	  -1.4164454e+00	
   4.9346000e+02	  -1.4324101e+00	
   4.9351500e+02	  -1.4665765e+00	
   4.9357000e+02	  -1.5105508e+00	
   4.9362500e+02	  -1.5551865e+00	
   4.9368000e+02	  -1.5924947e+00	
   4.9373500e+02	  -1.6172806e+00	
   4.9379000e+02	  -1.6280933e+00	
   4.9384500e+02	  -1.6272601e+00	
   4.9390000e+02	  -1.6198915e+00	
   4.9395500e+02	  -1.6120503e+00	
   4.9401000e+02	  -1.6088064e+00	
   4.9406500e+02	  -1.6129948e+00	
   4.9412000e+02	  -1.6248712e+00	
   4.9417500e+02	  -1.6423033e+00	
   4.9423000e+02	  -1.6612710e+00	
   4.9428500e+02	  -1.6767868e+00	
   4.9434000e+02	  -1.6842237e+00	
   4.9439500e+02	  -1.6806858e+00	
   4.9445000e+02	  -1.6660143e+00	
   4.9450500e+02	  -1.6431509e+00	
   4.9456000e+02	  -1.6176364e+00	
   4.9461500e+02	  -1.5962250e+00	
   4.9467000e+02	  -1.5850400e+00	
   4.9472500e+02	  -1.5879384e+00	
   4.9478000e+02	  -1.6055222e+00	
   4.9483500e+02	  -1.6348705e+00	
   4.9489000e+02	  -1.6699415e+00	
   4.9494500e+02	  -1.7026172e+00	
   4.9500000e+02	  -1.7243150e+00	
   4.9505500e+02	  -1.7279003e+00	
   4.9511000e+02	  -1.7094510e+00	
   4.9516500e+02	  -1.6693837e+00	
   4.9522000e+02	  -1.6125468e+00	
   4.9527500e+02	  -1.5470879e+00	
   4.9533000e+02	  -1.4822900e+00	
   4.9538500e+02	  -1.4260781e+00	
   4.9544000e+02	  -1.3830836e+00	
   4.9549500e+02	  -1.3537191e+00	
   4.9555000e+02	  -1.3341508e+00	
   4.9560500e+02	  -1.3170343e+00	
   4.9566000e+02	  -1.2931012e+00	
   4.9571500e+02	  -1.2534475e+00	
   4.9577000e+02	  -1.1919428e+00	
   4.9582500e+02	  -1.1071495e+00	
   4.9588000e+02	  -1.0033595e+00	
   4.9593500e+02	  -8.9041336e-01	
   4.9599000e+02	  -7.8209086e-01	
   4.9604500e+02	  -6.9338414e-01	
   4.9610000e+02	  -6.3748077e-01	
   4.9615500e+02	  -6.2322556e-01	
   4.9621000e+02	  -6.5342388e-01	
   4.9626500e+02	  -7.2418163e-01	
   4.9632000e+02	  -8.2548185e-01	
   4.9637500e+02	  -9.4293803e-01	
   4.9643000e+02	  -1.0602444e+00	
   4.9648500e+02	  -1.1617481e+00	
   4.9654000e+02	  -1.2348123e+00	
   4.9659500e+02	  -1.2717627e+00	
   4.9665000e+02	  -1.2710519e+00	
   4.9670500e+02	  -1.2372335e+00	
   4.9676000e+02	  -1.1796734e+00	
   4.9681500e+02	  -1.1103362e+00	
   4.9687000e+02	  -1.0411825e+00	
   4.9692500e+02	  -9.8178456e-01	
   4.9698000e+02	  -9.3774167e-01	
   4.9703500e+02	  -9.1017369e-01	
   4.9709000e+02	  -8.9615919e-01	
   4.9714500e+02	  -8.8984598e-01	
   4.9720000e+02	  -8.8403169e-01	
   4.9725500e+02	  -8.7196166e-01	
   4.9731000e+02	  -8.4893889e-01	
   4.9736500e+02	  -8.1337865e-01	
   4.9742000e+02	  -7.6717188e-01	
   4.9747500e+02	  -7.1532048e-01	
   4.9753000e+02	  -6.6476675e-01	
   4.9758500e+02	  -6.2252646e-01	
   4.9764000e+02	  -5.9364631e-01	
   4.9769500e+02	  -5.7971243e-01	
   4.9775000e+02	  -5.7841084e-01	
   4.9780500e+02	  -5.8415922e-01	
   4.9786000e+02	  -5.8948632e-01	
   4.9791500e+02	  -5.8681150e-01	
   4.9797000e+02	  -5.7029260e-01	
   4.9802500e+02	  -5.3731758e-01	
   4.9808000e+02	  -4.8924289e-01	
   4.9813500e+02	  -4.3113823e-01	
   4.9819000e+02	  -3.7047443e-01	
   4.9824500e+02	  -3.1505161e-01	
   4.9830000e+02	  -2.7088511e-01	
   4.9835500e+02	  -2.4074685e-01	
   4.9841000e+02	  -2.2360621e-01	
   4.9846500e+02	  -2.1486553e-01	
   4.9852000e+02	  -2.0726431e-01	
   4.9857500e+02	  -1.9236230e-01	
   4.9863000e+02	  -1.6238125e-01	
   4.9868500e+02	  -1.1201663e-01	
   4.9874000e+02	  -3.9842731e-02	
   4.9879500e+02	   5.0947483e-02	
   4.9885000e+02	   1.5272630e-01	
   4.9890500e+02	   2.5478064e-01	
   4.9896000e+02	   3.4566095e-01	
   4.9901500e+02	   4.1577527e-01	
   4.9907000e+02	   4.5940814e-01	
   4.9912500e+02	   4.7583207e-01	
   4.9918000e+02	   4.6951659e-01	
   4.9923500e+02	   4.4940189e-01	
   4.9929000e+02	   4.2726314e-01	
   4.9934500e+02	   4.1548252e-01	
   4.9940000e+02	   4.2469436e-01	
   4.9945500e+02	   4.6169194e-01	
   4.9951000e+02	   5.2795683e-01	
   4.9956500e+02	   6.1920487e-01	
   4.9962000e+02	   7.2620069e-01	
   4.9967500e+02	   8.3673723e-01	
   4.9973000e+02	   9.3828672e-01	
   4.9978500e+02	   1.0206284e+00	
   4.9984000e+02	   1.0778240e+00	
   4.9989500e+02	   1.1091162e+00	
   4.9995000e+02	   1.1185977e+00	
   5.0000500e+02	   1.1138615e+00	
   5.0006000e+02	   1.1041460e+00	
   5.0011500e+02	   1.0984768e+00	
   5.0017000e+02	   1.1040403e+00	
   5.0022500e+02	   1.1248757e+00	
   5.0028000e+02	   1.1610735e+00	
   5.0033500e+02	   1.2087285e+00	
   5.0039000e+02	   1.2607398e+00	
   5.0044500e+02	   1.3083473e+00	
   5.0050000e+02	   1.3430818e+00	
   5.0055500e+02	   1.3585962e+00	
   5.0061000e+02	   1.3518714e+00	
   5.0066500e+02	   1.3236531e+00	
   5.0072000e+02	   1.2782497e+00	
   5.0077500e+02	   1.2227721e+00	
   5.0083000e+02	   1.1658300e+00	
   5.0088500e+02	   1.1158765e+00	
   5.0094000e+02	   1.0795935e+00	
   5.0099500e+02	   1.0606986e+00	
   5.0105000e+02	   1.0594280e+00	
   5.0110500e+02	   1.0728174e+00	
   5.0116000e+02	   1.0957267e+00	
   5.0121500e+02	   1.1223249e+00	
   5.0127000e+02	   1.1475712e+00	
   5.0132500e+02	   1.1682525e+00	
   5.0138000e+02	   1.1834128e+00	
   5.0143500e+02	   1.1942879e+00	
   5.0149000e+02	   1.2038679e+00	
   5.0154500e+02	   1.2160622e+00	
   5.0160000e+02	   1.2344303e+00	
   5.0165500e+02	   1.2606939e+00	
   5.0171000e+02	   1.2935663e+00	
   5.0176500e+02	   1.3285587e+00	
   5.0182000e+02	   1.3591093e+00	
   5.0187500e+02	   1.3786624e+00	
   5.0193000e+02	   1.3827660e+00	
   5.0198500e+02	   1.3703800e+00	
   5.0204000e+02	   1.3441821e+00	
   5.0209500e+02	   1.3100784e+00	
   5.0215000e+02	   1.2761256e+00	
   5.0220500e+02	   1.2509833e+00	
   5.0226000e+02	   1.2421418e+00	
   5.0231500e+02	   1.2543046e+00	
   5.0237000e+02	   1.2882226e+00	
   5.0242500e+02	   1.3402414e+00	
   5.0248000e+02	   1.4028938e+00	
   5.0253500e+02	   1.4666231e+00	
   5.0259000e+02	   1.5221115e+00	
   5.0264500e+02	   1.5623552e+00	
   5.0270000e+02	   1.5838959e+00	
   5.0275500e+02	   1.5871242e+00	
   5.0281000e+02	   1.5758630e+00	
   5.0286500e+02	   1.5564538e+00	
   5.0292000e+02	   1.5365645e+00	
   5.0297500e+02	   1.5239683e+00	
   5.0303000e+02	   1.5254213e+00	
   5.0308500e+02	   1.5455486e+00	
   5.0314000e+02	   1.5856856e+00	
   5.0319500e+02	   1.6430078e+00	
   5.0325000e+02	   1.7105401e+00	
   5.0330500e+02	   1.7783755e+00	
   5.0336000e+02	   1.8358060e+00	
   5.0341500e+02	   1.8736152e+00	
   5.0347000e+02	   1.8858436e+00	
   5.0352500e+02	   1.8707247e+00	
   5.0358000e+02	   1.8308177e+00	
   5.0363500e+02	   1.7724919e+00	
   5.0369000e+02	   1.7049088e+00	
   5.0374500e+02	   1.6385879e+00	
   5.0380000e+02	   1.5836765e+00	
   5.0385500e+02	   1.5481852e+00	
   5.0391000e+02	   1.5365168e+00	
   5.0396500e+02	   1.5485382e+00	
   5.0402000e+02	   1.5794451e+00	
   5.0407500e+02	   1.6207044e+00	
   5.0413000e+02	   1.6620617e+00	
   5.0418500e+02	   1.6939952e+00	
   5.0424000e+02	   1.7097321e+00	
   5.0429500e+02	   1.7063054e+00	
   5.0435000e+02	   1.6846605e+00	
   5.0440500e+02	   1.6490473e+00	
   5.0446000e+02	   1.6059287e+00	
   5.0451500e+02	   1.5626215e+00	
   5.0457000e+02	   1.5258773e+00	
   5.0462500e+02	   1.5005873e+00	
   5.0468000e+02	   1.4887619e+00	
   5.0473500e+02	   1.4890553e+00	
   5.0479000e+02	   1.4972503e+00	
   5.0484500e+02	   1.5077687e+00	
   5.0490000e+02	   1.5155321e+00	
   5.0495500e+02	   1.5173079e+00	
   5.0501000e+02	   1.5122439e+00	
   5.0506500e+02	   1.5017953e+00	
   5.0512000e+02	   1.4891948e+00	
   5.0517500e+02	   1.4784733e+00	
   5.0523000e+02	   1.4731691e+00	
   5.0528500e+02	   1.4750423e+00	
   5.0534000e+02	   1.4831583e+00	
   5.0539500e+02	   1.4936849e+00	
   5.0545000e+02	   1.5006558e+00	
   5.0550500e+02	   1.4976264e+00	
   5.0556000e+02	   1.4796659e+00	
   5.0561500e+02	   1.4448919e+00	
   5.0567000e+02	   1.3950899e+00	
   5.0572500e+02	   1.3354727e+00	
   5.0578000e+02	   1.2738086e+00	
   5.0583500e+02	   1.2191037e+00	
   5.0589000e+02	   1.1800588e+00	
   5.0594500e+02	   1.1635140e+00	
   5.0600000e+02	   1.1729823e+00	
   5.0605500e+02	   1.2074835e+00	
   5.0611000e+02	   1.2612122e+00	
   5.0616500e+02	   1.3245710e+00	
   5.0622000e+02	   1.3864568e+00	
   5.0627500e+02	   1.4369131e+00	
   5.0633000e+02	   1.4691616e+00	
   5.0638500e+02	   1.4806173e+00	
   5.0644000e+02	   1.4730201e+00	
   5.0649500e+02	   1.4518388e+00	
   5.0655000e+02	   1.4249683e+00	
   5.0660500e+02	   1.4008758e+00	
   5.0666000e+02	   1.3865750e+00	
   5.0671500e+02	   1.3858480e+00	
   5.0677000e+02	   1.3980850e+00	
   5.0682500e+02	   1.4181108e+00	
   5.0688000e+02	   1.4372422e+00	
   5.0693500e+02	   1.4453985e+00	
   5.0699000e+02	   1.4335953e+00	
   5.0704500e+02	   1.3960488e+00	
   5.0710000e+02	   1.3314108e+00	
   5.0715500e+02	   1.2430215e+00	
   5.0721000e+02	   1.1383343e+00	
   5.0726500e+02	   1.0277868e+00	
   5.0732000e+02	   9.2330872e-01	
   5.0737500e+02	   8.3655021e-01	
   5.0743000e+02	   7.7698622e-01	
   5.0748500e+02	   7.5021462e-01	
   5.0754000e+02	   7.5679993e-01	
   5.0759500e+02	   7.9194883e-01	
   5.0765000e+02	   8.4624146e-01	
   5.0770500e+02	   9.0742380e-01	
   5.0776000e+02	   9.6281912e-01	
   5.0781500e+02	   1.0016140e+00	
   5.0787000e+02	   1.0164542e+00	
   5.0792500e+02	   1.0042415e+00	
   5.0798000e+02	   9.6626908e-01	
   5.0803500e+02	   9.0771151e-01	
   5.0809000e+02	   8.3636089e-01	
   5.0814500e+02	   7.6077523e-01	
   5.0820000e+02	   6.8839981e-01	
   5.0825500e+02	   6.2425438e-01	
   5.0831000e+02	   5.7049111e-01	
   5.0836500e+02	   5.2680288e-01	
   5.0842000e+02	   4.9136326e-01	
   5.0847500e+02	   4.6182026e-01	
   5.0853000e+02	   4.3600509e-01	
   5.0858500e+02	   4.1232845e-01	
   5.0864000e+02	   3.8999376e-01	
   5.0869500e+02	   3.6902243e-01	
   5.0875000e+02	   3.4990124e-01	
   5.0880500e+02	   3.3278962e-01	
   5.0886000e+02	   3.1661188e-01	
   5.0891500e+02	   2.9855725e-01	
   5.0897000e+02	   2.7433719e-01	
   5.0902500e+02	   2.3923888e-01	
   5.0908000e+02	   1.8968821e-01	
   5.0913500e+02	   1.2470899e-01	
   5.0919000e+02	   4.6640666e-02	
   5.0924500e+02	  -3.9072925e-02	
   5.0930000e+02	  -1.2474288e-01	
   5.0935500e+02	  -2.0162556e-01	
   5.0941000e+02	  -2.6131908e-01	
   5.0946500e+02	  -2.9726417e-01	
   5.0952000e+02	  -3.0610824e-01	
   5.0957500e+02	  -2.8860773e-01	
   5.0963000e+02	  -2.4975882e-01	
   5.0968500e+02	  -1.9796321e-01	
   5.0974000e+02	  -1.4332353e-01	
   5.0979500e+02	  -9.5511529e-02	
   5.0985000e+02	  -6.1802415e-02	
   5.0990500e+02	  -4.5740778e-02	
   5.0996000e+02	  -4.6641464e-02	
   5.1001500e+02	  -5.9926651e-02	
   5.1007000e+02	  -7.8242169e-02	
   5.1012500e+02	  -9.3231832e-02	
   5.1018000e+02	  -9.7624309e-02	
   5.1023500e+02	  -8.7094526e-02	
   5.1029000e+02	  -6.1429448e-02	
   5.1034500e+02	  -2.4708783e-02	
   5.1040000e+02	   1.5634347e-02	
   5.1045500e+02	   5.0736357e-02	
   5.1051000e+02	   7.2678809e-02	
   5.1056500e+02	   7.6567100e-02	
   5.1062000e+02	   6.1738072e-02	
   5.1067500e+02	   3.1917009e-02	
   5.1073000e+02	  -5.5939620e-03	
   5.1078500e+02	  -4.1542594e-02	
   5.1084000e+02	  -6.6892919e-02	
   5.1089500e+02	  -7.5021637e-02	
   5.1095000e+02	  -6.3352016e-02	
   5.1100500e+02	  -3.4015390e-02	
   5.1106000e+02	   6.6478527e-03	
   5.1111500e+02	   4.9718672e-02	
   5.1117000e+02	   8.6014431e-02	
   5.1122500e+02	   1.0823983e-01	
   5.1128000e+02	   1.1226183e-01	
   5.1133500e+02	   9.7428530e-02	
   5.1139000e+02	   6.6309860e-02	
   5.1144500e+02	   2.4099761e-02	
   5.1150000e+02	  -2.2388807e-02	
   5.1155500e+02	  -6.6097109e-02	
   5.1161000e+02	  -1.0113623e-01	
   5.1166500e+02	  -1.2393505e-01	
   5.1172000e+02	  -1.3391605e-01	
   5.1177500e+02	  -1.3344585e-01	
   5.1183000e+02	  -1.2694598e-01	
   5.1188500e+02	  -1.1945792e-01	
   5.1194000e+02	  -1.1516545e-01	
   5.1199500e+02	  -1.1626939e-01	
   5.1205000e+02	  -1.2247422e-01	
   5.1210500e+02	  -1.3123420e-01	
   5.1216000e+02	  -1.3873239e-01	
   5.1221500e+02	  -1.4135456e-01	
   5.1227000e+02	  -1.3720259e-01	
   5.1232500e+02	  -1.2705358e-01	
   5.1238000e+02	  -1.1428701e-01	
   5.1243500e+02	  -1.0369488e-01	
   5.1249000e+02	  -9.9595239e-02	
   5.1254500e+02	  -1.0405609e-01	
   5.1260000e+02	  -1.1600915e-01	
   5.1265500e+02	  -1.3148022e-01	
   5.1271000e+02	  -1.4452934e-01	
   5.1276500e+02	  -1.4840020e-01	
   5.1282000e+02	  -1.3677343e-01	
   5.1287500e+02	  -1.0520258e-01	
   5.1293000e+02	  -5.2492034e-02	
   5.1298500e+02	   1.8489941e-02	
   5.1304000e+02	   1.0091940e-01	
   5.1309500e+02	   1.8515611e-01	
   5.1315000e+02	   2.6078239e-01	
   5.1320500e+02	   3.1902297e-01	
   5.1326000e+02	   3.5477654e-01	
   5.1331500e+02	   3.6766746e-01	
   5.1337000e+02	   3.6195182e-01	
   5.1342500e+02	   3.4547387e-01	
   5.1348000e+02	   3.2799424e-01	
   5.1353500e+02	   3.1917058e-01	
   5.1359000e+02	   3.2648719e-01	
   5.1364500e+02	   3.5354155e-01	
   5.1370000e+02	   3.9912622e-01	
   5.1375500e+02	   4.5741398e-01	
   5.1381000e+02	   5.1929851e-01	
   5.1386500e+02	   5.7461338e-01	
   5.1392000e+02	   6.1462248e-01	
   5.1397500e+02	   6.3403704e-01	
   5.1403000e+02	   6.3207602e-01	
   5.1408500e+02	   6.1254058e-01	
   5.1414000e+02	   5.8303536e-01	
   5.1419500e+02	   5.5339996e-01	
   5.1425000e+02	   5.3359247e-01	
   5.1430500e+02	   5.3160974e-01	
   5.1436000e+02	   5.5201103e-01	
   5.1441500e+02	   5.9523380e-01	
   5.1447000e+02	   6.5766164e-01	
   5.1452500e+02	   7.3244092e-01	
   5.1458000e+02	   8.1097278e-01	
   5.1463500e+02	   8.8473264e-01	
   5.1469000e+02	   9.4692383e-01	
   5.1474500e+02	   9.9360282e-01	
   5.1480000e+02	   1.0241331e+00	
   5.1485500e+02	   1.0409608e+00	
   5.1491000e+02	   1.0487704e+00	
   5.1496500e+02	   1.0531825e+00	
   5.1502000e+02	   1.0592756e+00	
   5.1507500e+02	   1.0702416e+00	
   5.1513000e+02	   1.0864587e+00	
   5.1518500e+02	   1.1053142e+00	
   5.1524000e+02	   1.1220573e+00	
   5.1529500e+02	   1.1315082e+00	
   5.1535000e+02	   1.1298918e+00	
   5.1540500e+02	   1.1160275e+00	
   5.1546000e+02	   1.0916616e+00	
   5.1551500e+02	   1.0611494e+00	
   5.1557000e+02	   1.0306285e+00	
   5.1562500e+02	   1.0067287e+00	
   5.1568000e+02	   9.9507482e-01	
   5.1573500e+02	   9.9896363e-01	
   5.1579000e+02	   1.0184569e+00	
   5.1584500e+02	   1.0500817e+00	
   5.1590000e+02	   1.0874169e+00	
   5.1595500e+02	   1.1225957e+00	
   5.1601000e+02	   1.1482037e+00	
   5.1606500e+02	   1.1589016e+00	
   5.1612000e+02	   1.1525052e+00	
   5.1617500e+02	   1.1305196e+00	
   5.1623000e+02	   1.0980182e+00	
   5.1628500e+02	   1.0627306e+00	
   5.1634000e+02	   1.0334397e+00	
   5.1639500e+02	   1.0180182e+00	
   5.1645000e+02	   1.0215248e+00	
   5.1650500e+02	   1.0448550e+00	
   5.1656000e+02	   1.0844577e+00	
   5.1661500e+02	   1.1334129e+00	
   5.1667000e+02	   1.1835831e+00	
   5.1672500e+02	   1.2279422e+00	
   5.1678000e+02	   1.2621559e+00	
   5.1683500e+02	   1.2850639e+00	
   5.1689000e+02	   1.2982818e+00	
   5.1694500e+02	   1.3052903e+00	
   5.1700000e+02	   1.3103272e+00	
   5.1705500e+02	   1.3173284e+00	
   5.1711000e+02	   1.3290480e+00	
   5.1716500e+02	   1.3463663e+00	
   5.1722000e+02	   1.3678712e+00	
   5.1727500e+02	   1.3899942e+00	
   5.1733000e+02	   1.4079497e+00	
   5.1738500e+02	   1.4172306e+00	
   5.1744000e+02	   1.4149563e+00	
   5.1749500e+02	   1.4005385e+00	
   5.1755000e+02	   1.3757027e+00	
   5.1760500e+02	   1.3441555e+00	
   5.1766000e+02	   1.3110613e+00	
   5.1771500e+02	   1.2823190e+00	
   5.1777000e+02	   1.2636573e+00	
   5.1782500e+02	   1.2596488e+00	
   5.1788000e+02	   1.2727185e+00	
   5.1793500e+02	   1.3022412e+00	
   5.1799000e+02	   1.3440730e+00	
   5.1804500e+02	   1.3909886e+00	
   5.1810000e+02	   1.4341008e+00	
   5.1815500e+02	   1.4648587e+00	
   5.1821000e+02	   1.4771089e+00	
   5.1826500e+02	   1.4687336e+00	
   5.1832000e+02	   1.4423582e+00	
   5.1837500e+02	   1.4048129e+00	
   5.1843000e+02	   1.3655088e+00	
   5.1848500e+02	   1.3342647e+00	
   5.1854000e+02	   1.3191187e+00	
   5.1859500e+02	   1.3244658e+00	
   5.1865000e+02	   1.3498369e+00	
   5.1870500e+02	   1.3897640e+00	
   5.1876000e+02	   1.4350414e+00	
   5.1881500e+02	   1.4751213e+00	
   5.1887000e+02	   1.5008227e+00	
   5.1892500e+02	   1.5065267e+00	
   5.1898000e+02	   1.4913865e+00	
   5.1903500e+02	   1.4593518e+00	
   5.1909000e+02	   1.4179860e+00	
   5.1914500e+02	   1.3763746e+00	
   5.1920000e+02	   1.3427413e+00	
   5.1925500e+02	   1.3223873e+00	
   5.1931000e+02	   1.3164084e+00	
   5.1936500e+02	   1.3215638e+00	
   5.1942000e+02	   1.3314701e+00	
   5.1947500e+02	   1.3387466e+00	
   5.1953000e+02	   1.3372470e+00	
   5.1958500e+02	   1.3236111e+00	
   5.1964000e+02	   1.2978807e+00	
   5.1969500e+02	   1.2633122e+00	
   5.1975000e+02	   1.2256072e+00	
   5.1980500e+02	   1.1917470e+00	
   5.1986000e+02	   1.1685661e+00	
   5.1991500e+02	   1.1611735e+00	
   5.1997000e+02	   1.1714800e+00	
   5.2002500e+02	   1.1973481e+00	
   5.2008000e+02	   1.2328745e+00	
   5.2013500e+02	   1.2698517e+00	
   5.2019000e+02	   1.2998812e+00	
   5.2024500e+02	   1.3164390e+00	
   5.2030000e+02	   1.3163904e+00	
   5.2035500e+02	   1.3006659e+00	
   5.2041000e+02	   1.2739836e+00	
   5.2046500e+02	   1.2437308e+00	
   5.2052000e+02	   1.2182863e+00	
   5.2057500e+02	   1.2051382e+00	
   5.2063000e+02	   1.2091515e+00	
   5.2068500e+02	   1.2313109e+00	
   5.2074000e+02	   1.2682985e+00	
   5.2079500e+02	   1.3132268e+00	
   5.2085000e+02	   1.3574564e+00	
   5.2090500e+02	   1.3928723e+00	
   5.2096000e+02	   1.4138516e+00	
   5.2101500e+02	   1.4184554e+00	
   5.2107000e+02	   1.4086599e+00	
   5.2112500e+02	   1.3895979e+00	
   5.2118000e+02	   1.3680522e+00	
   5.2123500e+02	   1.3506920e+00	
   5.2129000e+02	   1.3424391e+00	
   5.2134500e+02	   1.3451627e+00	
   5.2140000e+02	   1.3570711e+00	
   5.2145500e+02	   1.3732781e+00	
   5.2151000e+02	   1.3874765e+00	
   5.2156500e+02	   1.3939628e+00	
   5.2162000e+02	   1.3892376e+00	
   5.2167500e+02	   1.3728588e+00	
   5.2173000e+02	   1.3475100e+00	
   5.2178500e+02	   1.3183151e+00	
   5.2184000e+02	   1.2915544e+00	
   5.2189500e+02	   1.2731211e+00	
   5.2195000e+02	   1.2670997e+00	
   5.2200500e+02	   1.2747295e+00	
   5.2206000e+02	   1.2939576e+00	
   5.2211500e+02	   1.3198345e+00	
   5.2217000e+02	   1.3458366e+00	
   5.2222500e+02	   1.3657052e+00	
   5.2228000e+02	   1.3751091e+00	
   5.2233500e+02	   1.3726699e+00	
   5.2239000e+02	   1.3602054e+00	
   5.2244500e+02	   1.3421123e+00	
   5.2250000e+02	   1.3239346e+00	
   5.2255500e+02	   1.3105543e+00	
   5.2261000e+02	   1.3046704e+00	
   5.2266500e+02	   1.3060388e+00	
   5.2272000e+02	   1.3116413e+00	
   5.2277500e+02	   1.3167644e+00	
   5.2283000e+02	   1.3167267e+00	
   5.2288500e+02	   1.3086635e+00	
   5.2294000e+02	   1.2927297e+00	
   5.2299500e+02	   1.2723890e+00	
   5.2305000e+02	   1.2537778e+00	
   5.2310500e+02	   1.2442642e+00	
   5.2316000e+02	   1.2504807e+00	
   5.2321500e+02	   1.2763555e+00	
   5.2327000e+02	   1.3217362e+00	
   5.2332500e+02	   1.3820028e+00	
   5.2338000e+02	   1.4488248e+00	
   5.2343500e+02	   1.5119805e+00	
   5.2349000e+02	   1.5618166e+00	
   5.2354500e+02	   1.5916418e+00	
   5.2360000e+02	   1.5992974e+00	
   5.2365500e+02	   1.5874220e+00	
   5.2371000e+02	   1.5624800e+00	
   5.2376500e+02	   1.5330782e+00	
   5.2382000e+02	   1.5080891e+00	
   5.2387500e+02	   1.4948571e+00	
   5.2393000e+02	   1.4976938e+00	
   5.2398500e+02	   1.5168996e+00	
   5.2404000e+02	   1.5485369e+00	
   5.2409500e+02	   1.5851365e+00	
   5.2415000e+02	   1.6173717e+00	
   5.2420500e+02	   1.6363229e+00	
   5.2426000e+02	   1.6355909e+00	
   5.2431500e+02	   1.6126575e+00	
   5.2437000e+02	   1.5693570e+00	
   5.2442500e+02	   1.5115703e+00	
   5.2448000e+02	   1.4481691e+00	
   5.2453500e+02	   1.3892490e+00	
   5.2459000e+02	   1.3439539e+00	
   5.2464500e+02	   1.3184444e+00	
   5.2470000e+02	   1.3145420e+00	
   5.2475500e+02	   1.3293669e+00	
   5.2481000e+02	   1.3560758e+00	
   5.2486500e+02	   1.3855724e+00	
   5.2492000e+02	   1.4087393e+00	
   5.2497500e+02	   1.4184687e+00	
   5.2503000e+02	   1.4109025e+00	
   5.2508500e+02	   1.3857311e+00	
   5.2514000e+02	   1.3457282e+00	
   5.2519500e+02	   1.2957161e+00	
   5.2525000e+02	   1.2411465e+00	
   5.2530500e+02	   1.1866439e+00	
   5.2536000e+02	   1.1349382e+00	
   5.2541500e+02	   1.0864035e+00	
   5.2547000e+02	   1.0392529e+00	
   5.2552500e+02	   9.9042465e-01	
   5.2558000e+02	   9.3700478e-01	
   5.2563500e+02	   8.7767356e-01	
   5.2569000e+02	   8.1357416e-01	
   5.2574500e+02	   7.4834487e-01	
   5.2580000e+02	   6.8745104e-01	
   5.2585500e+02	   6.3705171e-01	
   5.2591000e+02	   6.0258644e-01	
   5.2596500e+02	   5.8735363e-01	
   5.2602000e+02	   5.9145490e-01	
   5.2607500e+02	   6.1138475e-01	
   5.2613000e+02	   6.4038601e-01	
   5.2618500e+02	   6.6961628e-01	
   5.2624000e+02	   6.9000180e-01	
   5.2629500e+02	   6.9433805e-01	
   5.2635000e+02	   6.7900708e-01	
   5.2640500e+02	   6.4480491e-01	
   5.2646000e+02	   5.9671335e-01	
   5.2651500e+02	   5.4279825e-01	
   5.2657000e+02	   4.9256823e-01	
   5.2662500e+02	   4.5509478e-01	
   5.2668000e+02	   4.3717478e-01	
   5.2673500e+02	   4.4183264e-01	
   5.2679000e+02	   4.6742924e-01	
   5.2684500e+02	   5.0766195e-01	
   5.2690000e+02	   5.5273332e-01	
   5.2695500e+02	   5.9161337e-01	
   5.2701000e+02	   6.1472219e-01	
   5.2706500e+02	   6.1609013e-01	
   5.2712000e+02	   5.9440811e-01	
   5.2717500e+02	   5.5299180e-01	
   5.2723000e+02	   4.9895845e-01	
