1.1742 	WARNING 	Movie2 stim could not be imported and won't be available
381.8420 	EXP 	text_2: color = u'YELLOW (named)'
381.8420 	EXP 	text_2: text = u'V\xc0NG'
381.8420 	EXP 	fixationmain: autoDraw = True
382.6418 	EXP 	fixationmain: autoDraw = False
382.6586 	EXP 	text_2: autoDraw = True
383.1752 	DATA 	Keypress: x
383.9415 	EXP 	text_2: autoDraw = False
384.8252 	EXP 	New trial (rep=0, index=39): {u'color': u'BLUE', u'congruent': 1, u'word': u'XANH D\u01af\u01a0NG', u'corrans': u'm'}
384.8413 	EXP 	text_2: autoDraw = False
384.8413 	EXP 	fixationmain: autoDraw = False
384.8413 	EXP 	text_2: color = u'BLUE (named)'
384.8413 	EXP 	text_2: text = u'XANH D\u01af\u01a0NG'
384.8413 	EXP 	fixationmain: autoDraw = True
385.6410 	EXP 	fixationmain: autoDraw = False
385.6577 	EXP 	text_2: autoDraw = True
386.5578 	DATA 	Keypress: m
386.9409 	EXP 	text_2: autoDraw = False
387.8405 	EXP 	text_2: autoDraw = False
387.8405 	EXP 	fixationmain: autoDraw = False
387.8405 	EXP 	text_8: autoDraw = True
387.8405 	EXP 	text_9: autoDraw = True
447.8401 	EXP 	Imported Stroopmain-short-in-10event x 4.xlsx as conditions, 40 conditions, 4 params
447.8406 	EXP 	Created sequence: random, trialTypes=40, nReps=1, seed=None
447.8417 	EXP 	New trial (rep=0, index=0): {u'color': u'RED', u'congruent': 0, u'word': u'\u0110\u1ece', u'corrans': u'z'}
447.8579 	EXP 	text_8: autoDraw = False
447.8579 	EXP 	text_9: autoDraw = False
447.8579 	EXP 	text_8: autoDraw = False
447.8579 	EXP 	text_9: autoDraw = False
447.8579 	EXP 	text_2: color = u'RED (named)'
447.8579 	EXP 	text_2: text = u'\u0110\u1ece'
447.8579 	EXP 	fixationmain: autoDraw = True
448.6578 	EXP 	fixationmain: autoDraw = False
448.6744 	EXP 	text_2: autoDraw = True
449.2411 	DATA 	Keypress: z
449.9574 	EXP 	text_2: autoDraw = False
450.8413 	EXP 	New trial (rep=0, index=1): {u'color': u'BLUE', u'congruent': 0, u'word': u'V\xc0NG', u'corrans': u'm'}
450.8572 	EXP 	text_2: autoDraw = False
450.8572 	EXP 	fixationmain: autoDraw = False
450.8572 	EXP 	text_2: color = u'BLUE (named)'
450.8572 	EXP 	text_2: text = u'V\xc0NG'
450.8572 	EXP 	fixationmain: autoDraw = True
451.6569 	EXP 	fixationmain: autoDraw = False
451.6736 	EXP 	text_2: autoDraw = True
452.6237 	DATA 	Keypress: m
452.9566 	EXP 	text_2: autoDraw = False
453.8404 	EXP 	New trial (rep=0, index=2): {u'color': u'GREEN', u'congruent': 0, u'word': u'XANH D\u01af\u01a0NG', u'corrans': u'n'}
453.8564 	EXP 	text_2: autoDraw = False
453.8564 	EXP 	fixationmain: autoDraw = False
453.8564 	EXP 	text_2: color = u'GREEN (named)'
453.8564 	EXP 	text_2: text = u'XANH D\u01af\u01a0NG'
453.8564 	EXP 	fixationmain: autoDraw = True
454.6562 	EXP 	fixationmain: autoDraw = False
454.6728 	EXP 	text_2: autoDraw = True
455.4401 	DATA 	Keypress: n
455.9558 	EXP 	text_2: autoDraw = False
456.8395 	EXP 	New trial (rep=0, index=3): {u'color': u'GREEN', u'congruent': 0, u'word': u'XANH D\u01af\u01a0NG', u'corrans': u'n'}
456.8556 	EXP 	text_2: autoDraw = False
456.8556 	EXP 	fixationmain: autoDraw = False
456.8556 	EXP 	text_2: color = u'GREEN (named)'
456.8556 	EXP 	text_2: text = u'XANH D\u01af\u01a0NG'
456.8556 	EXP 	fixationmain: autoDraw = True
457.6553 	EXP 	fixationmain: autoDraw = False
457.6721 	EXP 	text_2: autoDraw = True
458.2720 	DATA 	Keypress: n
458.9550 	EXP 	text_2: autoDraw = False
459.8388 	EXP 	New trial (rep=0, index=4): {u'color': u'YELLOW', u'congruent': 0, u'word': u'XANH L\xc1', u'corrans': u'x'}
459.8548 	EXP 	text_2: autoDraw = False
459.8548 	EXP 	fixationmain: autoDraw = False
459.8548 	EXP 	text_2: color = u'YELLOW (named)'
459.8548 	EXP 	text_2: text = u'XANH L\xc1'
459.8548 	EXP 	fixationmain: autoDraw = True
460.6546 	EXP 	fixationmain: autoDraw = False
460.6712 	EXP 	text_2: autoDraw = True
461.2713 	DATA 	Keypress: x
461.9542 	EXP 	text_2: autoDraw = False
462.8380 	EXP 	New trial (rep=0, index=5): {u'color': u'YELLOW', u'congruent': 0, u'word': u'XANH L\xc1', u'corrans': u'x'}
462.8540 	EXP 	text_2: autoDraw = False
462.8540 	EXP 	fixationmain: autoDraw = False
462.8540 	EXP 	text_2: color = u'YELLOW (named)'
462.8540 	EXP 	text_2: text = u'XANH L\xc1'
462.8540 	EXP 	fixationmain: autoDraw = True
463.6538 	EXP 	fixationmain: autoDraw = False
463.6705 	EXP 	text_2: autoDraw = True
464.3538 	DATA 	Keypress: x
464.9535 	EXP 	text_2: autoDraw = False
465.8372 	EXP 	New trial (rep=0, index=6): {u'color': u'BLUE', u'congruent': 0, u'word': u'XANH L\xc1', u'corrans': u'm'}
465.8532 	EXP 	text_2: autoDraw = False
465.8532 	EXP 	fixationmain: autoDraw = False
465.8532 	EXP 	text_2: color = u'BLUE (named)'
465.8532 	EXP 	text_2: text = u'XANH L\xc1'
465.8532 	EXP 	fixationmain: autoDraw = True
466.6530 	EXP 	fixationmain: autoDraw = False
466.6696 	EXP 	text_2: autoDraw = True
467.9527 	EXP 	text_2: autoDraw = False
468.1028 	DATA 	Keypress: m
468.8363 	EXP 	New trial (rep=0, index=7): {u'color': u'YELLOW', u'congruent': 0, u'word': u'XANH L\xc1', u'corrans': u'x'}
468.8524 	EXP 	text_2: autoDraw = False
468.8524 	EXP 	fixationmain: autoDraw = False
468.8524 	EXP 	text_2: color = u'YELLOW (named)'
468.8524 	EXP 	text_2: text = u'XANH L\xc1'
468.8524 	EXP 	fixationmain: autoDraw = True
469.6522 	EXP 	fixationmain: autoDraw = False
469.6689 	EXP 	text_2: autoDraw = True
470.3189 	DATA 	Keypress: x
470.9518 	EXP 	text_2: autoDraw = False
471.8356 	EXP 	New trial (rep=0, index=8): {u'color': u'BLUE', u'congruent': 0, u'word': u'\u0110\u1ece', u'corrans': u'm'}
471.8516 	EXP 	text_2: autoDraw = False
471.8516 	EXP 	fixationmain: autoDraw = False
471.8516 	EXP 	text_2: color = u'BLUE (named)'
471.8516 	EXP 	text_2: text = u'\u0110\u1ece'
471.8516 	EXP 	fixationmain: autoDraw = True
472.6514 	EXP 	fixationmain: autoDraw = False
472.6680 	EXP 	text_2: autoDraw = True
473.5013 	DATA 	Keypress: m
473.9510 	EXP 	text_2: autoDraw = False
474.8349 	EXP 	New trial (rep=0, index=9): {u'color': u'BLUE', u'congruent': 1, u'word': u'XANH D\u01af\u01a0NG', u'corrans': u'm'}
474.8508 	EXP 	text_2: autoDraw = False
474.8508 	EXP 	fixationmain: autoDraw = False
474.8508 	EXP 	text_2: color = u'BLUE (named)'
474.8508 	EXP 	text_2: text = u'XANH D\u01af\u01a0NG'
474.8508 	EXP 	fixationmain: autoDraw = True
475.6506 	EXP 	fixationmain: autoDraw = False
475.6673 	EXP 	text_2: autoDraw = True
476.1340 	DATA 	Keypress: m
476.9503 	EXP 	text_2: autoDraw = False
477.8340 	EXP 	New trial (rep=0, index=10): {u'color': u'RED', u'congruent': 0, u'word': u'XANH L\xc1', u'corrans': u'z'}
477.8500 	EXP 	text_2: autoDraw = False
477.8500 	EXP 	fixationmain: autoDraw = False
477.8500 	EXP 	text_2: color = u'RED (named)'
477.8500 	EXP 	text_2: text = u'XANH L\xc1'
477.8500 	EXP 	fixationmain: autoDraw = True
478.6498 	EXP 	fixationmain: autoDraw = False
478.6665 	EXP 	text_2: autoDraw = True
479.3499 	DATA 	Keypress: z
479.9495 	EXP 	text_2: autoDraw = False
480.8333 	EXP 	New trial (rep=0, index=11): {u'color': u'YELLOW', u'congruent': 0, u'word': u'XANH D\u01af\u01a0NG', u'corrans': u'x'}
480.8492 	EXP 	text_2: autoDraw = False
480.8492 	EXP 	fixationmain: autoDraw = False
480.8492 	EXP 	text_2: color = u'YELLOW (named)'
480.8492 	EXP 	text_2: text = u'XANH D\u01af\u01a0NG'
480.8492 	EXP 	fixationmain: autoDraw = True
481.6491 	EXP 	fixationmain: autoDraw = False
481.6657 	EXP 	text_2: autoDraw = True
482.2823 	DATA 	Keypress: x
482.9487 	EXP 	text_2: autoDraw = False
483.8324 	EXP 	New trial (rep=0, index=12): {u'color': u'BLUE', u'congruent': 0, u'word': u'XANH L\xc1', u'corrans': u'm'}
483.8485 	EXP 	text_2: autoDraw = False
483.8485 	EXP 	fixationmain: autoDraw = False
483.8485 	EXP 	text_2: color = u'BLUE (named)'
483.8485 	EXP 	text_2: text = u'XANH L\xc1'
483.8485 	EXP 	fixationmain: autoDraw = True
484.6482 	EXP 	fixationmain: autoDraw = False
484.6649 	EXP 	text_2: autoDraw = True
485.4315 	DATA 	Keypress: m
485.9479 	EXP 	text_2: autoDraw = False
486.8318 	EXP 	New trial (rep=0, index=13): {u'color': u'RED', u'congruent': 0, u'word': u'V\xc0NG', u'corrans': u'z'}
486.8477 	EXP 	text_2: autoDraw = False
486.8477 	EXP 	fixationmain: autoDraw = False
486.8477 	EXP 	text_2: color = u'RED (named)'
486.8477 	EXP 	text_2: text = u'V\xc0NG'
486.8477 	EXP 	fixationmain: autoDraw = True
487.6474 	EXP 	fixationmain: autoDraw = False
487.6641 	EXP 	text_2: autoDraw = True
488.6474 	DATA 	Keypress: z
488.9471 	EXP 	text_2: autoDraw = False
489.8308 	EXP 	New trial (rep=0, index=14): {u'color': u'RED', u'congruent': 0, u'word': u'V\xc0NG', u'corrans': u'z'}
489.8469 	EXP 	text_2: autoDraw = False
489.8469 	EXP 	fixationmain: autoDraw = False
489.8469 	EXP 	text_2: color = u'RED (named)'
489.8469 	EXP 	text_2: text = u'V\xc0NG'
489.8469 	EXP 	fixationmain: autoDraw = True
490.6466 	EXP 	fixationmain: autoDraw = False
490.6633 	EXP 	text_2: autoDraw = True
491.1967 	DATA 	Keypress: z
491.9464 	EXP 	text_2: autoDraw = False
492.8301 	EXP 	New trial (rep=0, index=15): {u'color': u'BLUE', u'congruent': 0, u'word': u'\u0110\u1ece', u'corrans': u'm'}
492.8461 	EXP 	text_2: autoDraw = False
492.8461 	EXP 	fixationmain: autoDraw = False
492.8461 	EXP 	text_2: color = u'BLUE (named)'
492.8461 	EXP 	text_2: text = u'\u0110\u1ece'
492.8461 	EXP 	fixationmain: autoDraw = True
493.6459 	EXP 	fixationmain: autoDraw = False
493.6625 	EXP 	text_2: autoDraw = True
494.8457 	DATA 	Keypress: m
494.9455 	EXP 	text_2: autoDraw = False
495.8292 	EXP 	New trial (rep=0, index=16): {u'color': u'YELLOW', u'congruent': 0, u'word': u'XANH L\xc1', u'corrans': u'x'}
495.8453 	EXP 	text_2: autoDraw = False
495.8453 	EXP 	fixationmain: autoDraw = False
495.8453 	EXP 	text_2: color = u'YELLOW (named)'
495.8453 	EXP 	text_2: text = u'XANH L\xc1'
495.8453 	EXP 	fixationmain: autoDraw = True
496.6450 	EXP 	fixationmain: autoDraw = False
496.6617 	EXP 	text_2: autoDraw = True
497.4784 	DATA 	Keypress: x
497.9447 	EXP 	text_2: autoDraw = False
498.8284 	EXP 	New trial (rep=0, index=17): {u'color': u'RED', u'congruent': 1, u'word': u'\u0110\u1ece', u'corrans': u'z'}
498.8445 	EXP 	text_2: autoDraw = False
498.8445 	EXP 	fixationmain: autoDraw = False
498.8445 	EXP 	text_2: color = u'RED (named)'
498.8445 	EXP 	text_2: text = u'\u0110\u1ece'
498.8445 	EXP 	fixationmain: autoDraw = True
499.6443 	EXP 	fixationmain: autoDraw = False
499.6609 	EXP 	text_2: autoDraw = True
500.5109 	DATA 	Keypress: z
500.9439 	EXP 	text_2: autoDraw = False
501.8276 	EXP 	New trial (rep=0, index=18): {u'color': u'GREEN', u'congruent': 0, u'word': u'\u0110\u1ece', u'corrans': u'n'}
501.8437 	EXP 	text_2: autoDraw = False
501.8437 	EXP 	fixationmain: autoDraw = False
501.8437 	EXP 	text_2: color = u'GREEN (named)'
501.8437 	EXP 	text_2: text = u'\u0110\u1ece'
501.8437 	EXP 	fixationmain: autoDraw = True
502.6435 	EXP 	fixationmain: autoDraw = False
502.6602 	EXP 	text_2: autoDraw = True
503.2769 	DATA 	Keypress: n
503.9431 	EXP 	text_2: autoDraw = False
504.8270 	EXP 	New trial (rep=0, index=19): {u'color': u'GREEN', u'congruent': 0, u'word': u'\u0110\u1ece', u'corrans': u'n'}
504.8429 	EXP 	text_2: autoDraw = False
504.8429 	EXP 	fixationmain: autoDraw = False
504.8429 	EXP 	text_2: color = u'GREEN (named)'
504.8429 	EXP 	text_2: text = u'\u0110\u1ece'
504.8429 	EXP 	fixationmain: autoDraw = True
505.6427 	EXP 	fixationmain: autoDraw = False
505.6593 	EXP 	text_2: autoDraw = True
506.1427 	DATA 	Keypress: n
506.9423 	EXP 	text_2: autoDraw = False
507.8261 	EXP 	New trial (rep=0, index=20): {u'color': u'BLUE', u'congruent': 0, u'word': u'XANH L\xc1', u'corrans': u'm'}
507.8421 	EXP 	text_2: autoDraw = False
507.8421 	EXP 	fixationmain: autoDraw = False
507.8421 	EXP 	text_2: color = u'BLUE (named)'
507.8421 	EXP 	text_2: text = u'XANH L\xc1'
507.8421 	EXP 	fixationmain: autoDraw = True
508.6419 	EXP 	fixationmain: autoDraw = False
508.6586 	EXP 	text_2: autoDraw = True
509.6751 	DATA 	Keypress: m
509.9416 	EXP 	text_2: autoDraw = False
510.8253 	EXP 	New trial (rep=0, index=21): {u'color': u'GREEN', u'congruent': 0, u'word': u'V\xc0NG', u'corrans': u'n'}
510.8413 	EXP 	text_2: autoDraw = False
510.8413 	EXP 	fixationmain: autoDraw = False
510.8413 	EXP 	text_2: color = u'GREEN (named)'
510.8413 	EXP 	text_2: text = u'V\xc0NG'
510.8413 	EXP 	fixationmain: autoDraw = True
511.6411 	EXP 	fixationmain: autoDraw = False
511.6577 	EXP 	text_2: autoDraw = True
512.6078 	DATA 	Keypress: n
512.9408 	EXP 	text_2: autoDraw = False
513.8245 	EXP 	New trial (rep=0, index=22): {u'color': u'RED', u'congruent': 0, u'word': u'XANH D\u01af\u01a0NG', u'corrans': u'z'}
513.8405 	EXP 	text_2: autoDraw = False
513.8405 	EXP 	fixationmain: autoDraw = False
513.8405 	EXP 	text_2: color = u'RED (named)'
513.8405 	EXP 	text_2: text = u'XANH D\u01af\u01a0NG'
513.8405 	EXP 	fixationmain: autoDraw = True
514.6404 	EXP 	fixationmain: autoDraw = False
514.6570 	EXP 	text_2: autoDraw = True
515.3070 	DATA 	Keypress: z
515.9400 	EXP 	text_2: autoDraw = False
516.8237 	EXP 	New trial (rep=0, index=23): {u'color': u'BLUE', u'congruent': 0, u'word': u'V\xc0NG', u'corrans': u'm'}
516.8397 	EXP 	text_2: autoDraw = False
516.8397 	EXP 	fixationmain: autoDraw = False
516.8397 	EXP 	text_2: color = u'BLUE (named)'
516.8397 	EXP 	text_2: text = u'V\xc0NG'
516.8397 	EXP 	fixationmain: autoDraw = True
517.6395 	EXP 	fixationmain: autoDraw = False
517.6562 	EXP 	text_2: autoDraw = True
518.4228 	DATA 	Keypress: m
518.9392 	EXP 	text_2: autoDraw = False
519.8230 	EXP 	New trial (rep=0, index=24): {u'color': u'YELLOW', u'congruent': 0, u'word': u'\u0110\u1ece', u'corrans': u'z'}
519.8389 	EXP 	text_2: autoDraw = False
519.8389 	EXP 	fixationmain: autoDraw = False
519.8389 	EXP 	text_2: color = u'YELLOW (named)'
519.8389 	EXP 	text_2: text = u'\u0110\u1ece'
519.8389 	EXP 	fixationmain: autoDraw = True
520.6387 	EXP 	fixationmain: autoDraw = False
520.6554 	EXP 	text_2: autoDraw = True
521.4553 	DATA 	Keypress: x
521.9384 	EXP 	text_2: autoDraw = False
522.8221 	EXP 	New trial (rep=0, index=25): {u'color': u'GREEN', u'congruent': 0, u'word': u'\u0110\u1ece', u'corrans': u'n'}
522.8381 	EXP 	text_2: autoDraw = False
522.8381 	EXP 	fixationmain: autoDraw = False
522.8381 	EXP 	text_2: color = u'GREEN (named)'
522.8381 	EXP 	text_2: text = u'\u0110\u1ece'
522.8381 	EXP 	fixationmain: autoDraw = True
523.6379 	EXP 	fixationmain: autoDraw = False
523.6546 	EXP 	text_2: autoDraw = True
524.7378 	DATA 	Keypress: n
524.9376 	EXP 	text_2: autoDraw = False
525.8214 	EXP 	New trial (rep=0, index=26): {u'color': u'YELLOW', u'congruent': 0, u'word': u'XANH D\u01af\u01a0NG', u'corrans': u'x'}
525.8373 	EXP 	text_2: autoDraw = False
525.8373 	EXP 	fixationmain: autoDraw = False
525.8373 	EXP 	text_2: color = u'YELLOW (named)'
525.8373 	EXP 	text_2: text = u'XANH D\u01af\u01a0NG'
525.8373 	EXP 	fixationmain: autoDraw = True
526.6372 	EXP 	fixationmain: autoDraw = False
526.6538 	EXP 	text_2: autoDraw = True
527.3872 	DATA 	Keypress: x
527.9368 	EXP 	text_2: autoDraw = False
528.8205 	EXP 	New trial (rep=0, index=27): {u'color': u'GREEN', u'congruent': 0, u'word': u'\u0110\u1ece', u'corrans': u'n'}
528.8366 	EXP 	text_2: autoDraw = False
528.8366 	EXP 	fixationmain: autoDraw = False
528.8366 	EXP 	text_2: color = u'GREEN (named)'
528.8366 	EXP 	text_2: text = u'\u0110\u1ece'
528.8366 	EXP 	fixationmain: autoDraw = True
529.6363 	EXP 	fixationmain: autoDraw = False
529.6530 	EXP 	text_2: autoDraw = True
530.3197 	DATA 	Keypress: n
530.9361 	EXP 	text_2: autoDraw = False
531.8198 	EXP 	New trial (rep=0, index=28): {u'color': u'YELLOW', u'congruent': 0, u'word': u'XANH L\xc1', u'corrans': u'x'}
531.8358 	EXP 	text_2: autoDraw = False
531.8358 	EXP 	fixationmain: autoDraw = False
531.8358 	EXP 	text_2: color = u'YELLOW (named)'
531.8358 	EXP 	text_2: text = u'XANH L\xc1'
531.8358 	EXP 	fixationmain: autoDraw = True
532.6356 	EXP 	fixationmain: autoDraw = False
532.6523 	EXP 	text_2: autoDraw = True
533.3855 	DATA 	Keypress: x
533.9352 	EXP 	text_2: autoDraw = False
534.8189 	EXP 	New trial (rep=0, index=29): {u'color': u'GREEN', u'congruent': 1, u'word': u'XANH L\xc1', u'corrans': u'n'}
534.8350 	EXP 	text_2: autoDraw = False
534.8350 	EXP 	fixationmain: autoDraw = False
534.8350 	EXP 	text_2: color = u'GREEN (named)'
534.8350 	EXP 	text_2: text = u'XANH L\xc1'
534.8350 	EXP 	fixationmain: autoDraw = True
535.6347 	EXP 	fixationmain: autoDraw = False
535.6514 	EXP 	text_2: autoDraw = True
536.3514 	DATA 	Keypress: n
536.9345 	EXP 	text_2: autoDraw = False
537.8183 	EXP 	New trial (rep=0, index=30): {u'color': u'RED', u'congruent': 0, u'word': u'XANH D\u01af\u01a0NG', u'corrans': u'z'}
537.8342 	EXP 	text_2: autoDraw = False
537.8342 	EXP 	fixationmain: autoDraw = False
537.8342 	EXP 	text_2: color = u'RED (named)'
537.8342 	EXP 	text_2: text = u'XANH D\u01af\u01a0NG'
537.8342 	EXP 	fixationmain: autoDraw = True
538.6340 	EXP 	fixationmain: autoDraw = False
538.6506 	EXP 	text_2: autoDraw = True
539.2340 	DATA 	Keypress: z
539.9336 	EXP 	text_2: autoDraw = False
540.8174 	EXP 	New trial (rep=0, index=31): {u'color': u'RED', u'congruent': 0, u'word': u'V\xc0NG', u'corrans': u'z'}
540.8335 	EXP 	text_2: autoDraw = False
540.8335 	EXP 	fixationmain: autoDraw = False
540.8335 	EXP 	text_2: color = u'RED (named)'
540.8335 	EXP 	text_2: text = u'V\xc0NG'
540.8335 	EXP 	fixationmain: autoDraw = True
541.6332 	EXP 	fixationmain: autoDraw = False
541.6498 	EXP 	text_2: autoDraw = True
542.7165 	DATA 	Keypress: z
542.9329 	EXP 	text_2: autoDraw = False
543.8166 	EXP 	New trial (rep=0, index=32): {u'color': u'YELLOW', u'congruent': 1, u'word': u'V\xc0NG', u'corrans': u'x'}
543.8326 	EXP 	text_2: autoDraw = False
543.8326 	EXP 	fixationmain: autoDraw = False
543.8326 	EXP 	text_2: color = u'YELLOW (named)'
543.8326 	EXP 	text_2: text = u'V\xc0NG'
543.8326 	EXP 	fixationmain: autoDraw = True
544.6324 	EXP 	fixationmain: autoDraw = False
544.6490 	EXP 	text_2: autoDraw = True
545.3324 	DATA 	Keypress: x
545.9320 	EXP 	text_2: autoDraw = False
546.8158 	EXP 	New trial (rep=0, index=33): {u'color': u'RED', u'congruent': 0, u'word': u'V\xc0NG', u'corrans': u'z'}
546.8318 	EXP 	text_2: autoDraw = False
546.8318 	EXP 	fixationmain: autoDraw = False
546.8318 	EXP 	text_2: color = u'RED (named)'
546.8318 	EXP 	text_2: text = u'V\xc0NG'
546.8318 	EXP 	fixationmain: autoDraw = True
547.6316 	EXP 	fixationmain: autoDraw = False
547.6483 	EXP 	text_2: autoDraw = True
548.2150 	DATA 	Keypress: z
548.9313 	EXP 	text_2: autoDraw = False
549.8151 	EXP 	New trial (rep=0, index=34): {u'color': u'BLUE', u'congruent': 0, u'word': u'XANH L\xc1', u'corrans': u'm'}
549.8310 	EXP 	text_2: autoDraw = False
549.8310 	EXP 	fixationmain: autoDraw = False
549.8310 	EXP 	text_2: color = u'BLUE (named)'
549.8310 	EXP 	text_2: text = u'XANH L\xc1'
549.8310 	EXP 	fixationmain: autoDraw = True
550.6309 	EXP 	fixationmain: autoDraw = False
550.6475 	EXP 	text_2: autoDraw = True
551.7308 	DATA 	Keypress: m
551.9305 	EXP 	text_2: autoDraw = False
552.8142 	EXP 	New trial (rep=0, index=35): {u'color': u'RED', u'congruent': 0, u'word': u'XANH D\u01af\u01a0NG', u'corrans': u'z'}
552.8303 	EXP 	text_2: autoDraw = False
552.8303 	EXP 	fixationmain: autoDraw = False
552.8303 	EXP 	text_2: color = u'RED (named)'
552.8303 	EXP 	text_2: text = u'XANH D\u01af\u01a0NG'
552.8303 	EXP 	fixationmain: autoDraw = True
553.6300 	EXP 	fixationmain: autoDraw = False
553.6467 	EXP 	text_2: autoDraw = True
554.5306 	DATA 	Keypress: z
554.9297 	EXP 	text_2: autoDraw = False
555.8134 	EXP 	New trial (rep=0, index=36): {u'color': u'GREEN', u'congruent': 0, u'word': u'V\xc0NG', u'corrans': u'n'}
555.8294 	EXP 	text_2: autoDraw = False
555.8294 	EXP 	fixationmain: autoDraw = False
555.8294 	EXP 	text_2: color = u'GREEN (named)'
555.8294 	EXP 	text_2: text = u'V\xc0NG'
555.8294 	EXP 	fixationmain: autoDraw = True
556.6293 	EXP 	fixationmain: autoDraw = False
556.6459 	EXP 	text_2: autoDraw = True
557.3126 	DATA 	Keypress: n
557.9289 	EXP 	text_2: autoDraw = False
558.8126 	EXP 	New trial (rep=0, index=37): {u'color': u'RED', u'congruent': 0, u'word': u'XANH D\u01af\u01a0NG', u'corrans': u'z'}
558.8287 	EXP 	text_2: autoDraw = False
558.8287 	EXP 	fixationmain: autoDraw = False
558.8287 	EXP 	text_2: color = u'RED (named)'
558.8287 	EXP 	text_2: text = u'XANH D\u01af\u01a0NG'
558.8287 	EXP 	fixationmain: autoDraw = True
559.6284 	EXP 	fixationmain: autoDraw = False
559.6451 	EXP 	text_2: autoDraw = True
560.2955 	DATA 	Keypress: z
560.9281 	EXP 	text_2: autoDraw = False
561.8118 	EXP 	New trial (rep=0, index=38): {u'color': u'GREEN', u'congruent': 0, u'word': u'\u0110\u1ece', u'corrans': u'm'}
561.8278 	EXP 	text_2: autoDraw = False
561.8278 	EXP 	fixationmain: autoDraw = False
561.8278 	EXP 	text_2: color = u'GREEN (named)'
561.8278 	EXP 	text_2: text = u'\u0110\u1ece'
561.8278 	EXP 	fixationmain: autoDraw = True
562.6276 	EXP 	fixationmain: autoDraw = False
562.6443 	EXP 	text_2: autoDraw = True
563.6275 	DATA 	Keypress: x
563.9272 	EXP 	text_2: autoDraw = False
564.8112 	EXP 	New trial (rep=0, index=39): {u'color': u'BLUE', u'congruent': 0, u'word': u'XANH L\xc1', u'corrans': u'z'}
564.8271 	EXP 	text_2: autoDraw = False
564.8271 	EXP 	fixationmain: autoDraw = False
564.8271 	EXP 	text_2: color = u'BLUE (named)'
564.8271 	EXP 	text_2: text = u'XANH L\xc1'
564.8271 	EXP 	fixationmain: autoDraw = True
565.6268 	EXP 	fixationmain: autoDraw = False
565.6436 	EXP 	text_2: autoDraw = True
566.7437 	DATA 	Keypress: m
566.9265 	EXP 	text_2: autoDraw = False
567.8263 	EXP 	text_2: autoDraw = False
567.8263 	EXP 	fixationmain: autoDraw = False
567.8263 	EXP 	text_10: autoDraw = True
567.8263 	EXP 	text_11: autoDraw = True
627.8271 	EXP 	text_10: autoDraw = False
627.8271 	EXP 	text_11: autoDraw = False
627.8271 	EXP 	text_10: autoDraw = False
627.8271 	EXP 	text_11: autoDraw = False
627.8271 	EXP 	ending_text: autoDraw = True
637.8244 	EXP 	ending_text: autoDraw = False
644.3396 	DATA 	Keypress: space
